X1 lower, X1 upper, X3 lower, X3 upper, Result, Total Time, DNN Time, Num Branches, Num Flowpipes
-0.454750, -0.454500, -0.000000, 0.300000, SAFE, 41780.386617, 23250.802734, 1, 1769
-0.453250, -0.453000, -0.000000, 0.300000, SAFE, 41655.722414, 23105.583984, 1, 1769
-0.454250, -0.454000, -0.000000, 0.300000, SAFE, 41714.483824, 23176.750000, 1, 1769
-0.455750, -0.455500, -0.000000, 0.300000, SAFE, 41603.454936, 23139.808594, 1, 1769
-0.516100, -0.516050, -0.000000, 0.300000, SAFE, 78509.221660, 37055.417969, 1, 1750
-0.516500, -0.516450, -0.000000, 0.300000, SAFE, 75262.196887, 35697.230469, 1, 1750
-0.516800, -0.516750, -0.000000, 0.300000, SAFE, 76585.563346, 36294.789062, 1, 1750
-0.516950, -0.516900, -0.000000, 0.300000, SAFE, 78401.128712, 37125.894531, 1, 1750
-0.517700, -0.517650, -0.000000, 0.300000, SAFE, 78045.787530, 36807.347656, 1, 1750
-0.517650, -0.517600, -0.000000, 0.300000, SAFE, 77408.068706, 36568.605469, 1, 1750
-0.516400, -0.516350, -0.000000, 0.300000, SAFE, 78511.977223, 37074.988281, 1, 1750
-0.516850, -0.516800, -0.000000, 0.300000, SAFE, 78404.624592, 36943.066406, 1, 1750
-0.517550, -0.517500, -0.000000, 0.300000, SAFE, 77542.163180, 36694.558594, 1, 1750
-0.517900, -0.517850, -0.000000, 0.300000, SAFE, 74074.509590, 35154.480469, 1, 1750
-0.517150, -0.517100, -0.000000, 0.300000, SAFE, 74110.027887, 35195.296875, 1, 1750
-0.516150, -0.516100, -0.000000, 0.300000, SAFE, 74389.540426, 35397.113281, 1, 1750
-0.517050, -0.517000, -0.000000, 0.300000, SAFE, 77440.584356, 36762.726562, 1, 1750
-0.517500, -0.517450, -0.000000, 0.300000, SAFE, 74064.215118, 35124.238281, 1, 1750
-0.517300, -0.517250, -0.000000, 0.300000, SAFE, 78144.914803, 36764.449219, 1, 1750
-0.516450, -0.516400, -0.000000, 0.300000, SAFE, 78139.686806, 36976.214844, 1, 1750
-0.517800, -0.517750, -0.000000, 0.300000, SAFE, 76693.961016, 36032.937500, 1, 1750
-0.517250, -0.517200, -0.000000, 0.300000, SAFE, 78637.218269, 37123.402344, 1, 1750
-0.517200, -0.517150, -0.000000, 0.300000, SAFE, 78060.088910, 36890.789062, 1, 1750
-0.516050, -0.516000, -0.000000, 0.300000, SAFE, 76771.161344, 36255.691406, 1, 1750
-0.516350, -0.516300, -0.000000, 0.300000, SAFE, 78396.315453, 37046.324219, 1, 1750
-0.517750, -0.517700, -0.000000, 0.300000, SAFE, 76295.033149, 36021.566406, 1, 1750
-0.517450, -0.517400, -0.000000, 0.300000, SAFE, 74261.343336, 35029.371094, 1, 1750
-0.516600, -0.516550, -0.000000, 0.300000, SAFE, 77854.733449, 36884.984375, 1, 1750
-0.516200, -0.516150, -0.000000, 0.300000, SAFE, 76640.679018, 36303.476562, 1, 1750
-0.516750, -0.516700, -0.000000, 0.300000, SAFE, 73910.503281, 35035.058594, 1, 1750
-0.517400, -0.517350, -0.000000, 0.300000, SAFE, 74156.948837, 35188.773438, 1, 1750
-0.517350, -0.517300, -0.000000, 0.300000, SAFE, 78380.603353, 36671.031250, 1, 1750
-0.517000, -0.516950, -0.000000, 0.300000, SAFE, 73733.526553, 35006.398438, 1, 1750
-0.516900, -0.516850, -0.000000, 0.300000, SAFE, 76488.083761, 36233.402344, 1, 1750
-0.517950, -0.517900, -0.000000, 0.300000, SAFE, 78568.264938, 37338.332031, 1, 1750
-0.516300, -0.516250, -0.000000, 0.300000, SAFE, 78236.119549, 37007.144531, 1, 1750
-0.516250, -0.516200, -0.000000, 0.300000, SAFE, 78073.060502, 36823.437500, 1, 1750
-0.517100, -0.517050, -0.000000, 0.300000, SAFE, 74116.575324, 35252.773438, 1, 1750
-0.518000, -0.517950, -0.000000, 0.300000, SAFE, 77574.599336, 36515.449219, 1, 1750
-0.516550, -0.516500, -0.000000, 0.300000, SAFE, 78706.784532, 37208.125000, 1, 1750
-0.516650, -0.516600, -0.000000, 0.300000, SAFE, 73645.714249, 35020.476562, 1, 1750
-0.517850, -0.517800, -0.000000, 0.300000, SAFE, 77789.142054, 36628.675781, 1, 1750
-0.517600, -0.517550, -0.000000, 0.300000, SAFE, 78408.976285, 37052.566406, 1, 1750
-0.516700, -0.516650, -0.000000, 0.300000, SAFE, 74231.547347, 35172.757812, 1, 1750
-0.520000, -0.519750, -0.000000, 0.300000, SAFE, 882.965471, 470.342285, 1, 29
-0.524000, -0.523750, -0.000000, 0.300000, SAFE, 35536.153966, 19171.099609, 1, 1769
-0.520250, -0.520000, -0.000000, 0.300000, SAFE, 35100.172222, 18945.292969, 1, 1750
-0.527750, -0.527500, -0.000000, 0.300000, SAFE, 35535.578633, 19165.634766, 1, 1769
-0.527500, -0.527250, -0.000000, 0.300000, SAFE, 36123.876620, 19669.611328, 1, 1769
-0.522750, -0.522500, -0.000000, 0.300000, SAFE, 35724.862733, 19290.001953, 2, 1770
-0.526750, -0.526500, -0.000000, 0.300000, SAFE, 35701.243062, 19200.460938, 1, 1769
-0.524750, -0.524500, -0.000000, 0.300000, SAFE, 35516.915087, 19166.724609, 1, 1769
-0.523750, -0.523500, -0.000000, 0.300000, SAFE, 35682.688097, 19307.386719, 1, 1769
-0.525750, -0.525500, -0.000000, 0.300000, SAFE, 35590.354782, 19192.804688, 1, 1769
-0.528000, -0.527750, -0.000000, 0.300000, SAFE, 35593.097445, 19174.830078, 1, 1769
-0.523500, -0.523250, -0.000000, 0.300000, SAFE, 35574.185870, 19237.052734, 1, 1769
-0.528750, -0.528500, -0.000000, 0.300000, SAFE, 35686.832206, 19244.210938, 1, 1769
-0.524500, -0.524250, -0.000000, 0.300000, SAFE, 35546.588656, 19213.007812, 1, 1769
-0.526250, -0.526000, -0.000000, 0.300000, SAFE, 35447.736843, 19109.990234, 1, 1769
-0.525000, -0.524750, -0.000000, 0.300000, SAFE, 35479.225408, 19123.851562, 1, 1769
-0.526000, -0.525750, -0.000000, 0.300000, SAFE, 35654.273064, 19275.308594, 1, 1769
-0.525250, -0.525000, -0.000000, 0.300000, SAFE, 35512.635449, 19169.705078, 1, 1769
-0.521500, -0.521250, -0.000000, 0.300000, SAFE, 35190.926554, 19050.671875, 1, 1750
-0.523250, -0.523000, -0.000000, 0.300000, SAFE, 36388.931079, 19991.484375, 1, 1769
-0.521250, -0.521000, -0.000000, 0.300000, SAFE, 35013.293484, 18877.685547, 1, 1750
-0.520750, -0.520500, -0.000000, 0.300000, SAFE, 35209.712535, 18851.248047, 1, 1750
-0.526500, -0.526250, -0.000000, 0.300000, SAFE, 35610.169504, 19209.546875, 1, 1769
-0.528250, -0.528000, -0.000000, 0.300000, SAFE, 35656.683520, 19219.636719, 1, 1769
-0.522000, -0.521750, -0.000000, 0.300000, SAFE, 35080.419404, 18942.210938, 1, 1750
-0.522500, -0.522250, -0.000000, 0.300000, SAFE, 35675.380508, 19216.478516, 2, 1770
-0.521750, -0.521500, -0.000000, 0.300000, SAFE, 35400.851004, 19001.433594, 1, 1750
-0.520500, -0.520250, -0.000000, 0.300000, SAFE, 35017.033675, 18866.458984, 1, 1750
-0.523000, -0.522750, -0.000000, 0.300000, SAFE, 35722.987701, 19273.783203, 2, 1770
-0.525500, -0.525250, -0.000000, 0.300000, SAFE, 35526.031856, 19213.775391, 1, 1769
-0.522250, -0.522000, -0.000000, 0.300000, SAFE, 35111.537158, 18965.566406, 1, 1750
-0.524250, -0.524000, -0.000000, 0.300000, SAFE, 35623.826476, 19206.095703, 1, 1769
-0.521000, -0.520750, -0.000000, 0.300000, SAFE, 35087.734217, 18937.931641, 1, 1750
-0.527250, -0.527000, -0.000000, 0.300000, SAFE, 35672.435986, 19307.082031, 1, 1769
-0.529000, -0.528750, -0.000000, 0.300000, SAFE, 35582.080149, 19195.613281, 1, 1769
-0.528500, -0.528250, -0.000000, 0.300000, SAFE, 35809.307848, 19246.357422, 1, 1769
-0.527000, -0.526750, -0.000000, 0.300000, SAFE, 35601.222964, 19197.771484, 1, 1769
-0.548400, -0.548350, -0.000000, 0.300000, SAFE, 36093.891804, 18750.578125, 1, 1807
-0.549450, -0.549400, -0.000000, 0.300000, SAFE, 36281.407878, 18904.330078, 1, 1807
-0.549950, -0.549900, -0.000000, 0.300000, SAFE, 36124.377386, 18796.990234, 1, 1807
-0.548150, -0.548100, -0.000000, 0.300000, SAFE, 36135.952427, 18801.962891, 1, 1807
-0.548600, -0.548550, -0.000000, 0.300000, SAFE, 36329.409236, 18948.843750, 1, 1807
-0.549600, -0.549550, -0.000000, 0.300000, SAFE, 36195.256702, 18834.710938, 1, 1807
-0.549000, -0.548950, -0.000000, 0.300000, SAFE, 36122.807695, 18770.748047, 1, 1807
-0.548900, -0.548850, -0.000000, 0.300000, SAFE, 36320.629314, 18741.363281, 1, 1807
-0.548550, -0.548500, -0.000000, 0.300000, SAFE, 36220.769397, 18848.798828, 1, 1807
-0.548800, -0.548750, -0.000000, 0.300000, SAFE, 36113.521075, 18750.292969, 1, 1807
-0.548500, -0.548450, -0.000000, 0.300000, SAFE, 36341.202230, 18939.505859, 1, 1807
-0.550000, -0.549950, -0.000000, 0.300000, SAFE, 36199.154346, 18811.095703, 1, 1807
